(64, 64)
(3, 123, 16, 51)
(120, 119, 16, 52)
(19, 78, 16, 53)
(60, 113, 16, 54)
(48, 58, 16, 55)
(4, 10, 16, 56)
(107, 32, 16, 57)
(69, 96, 16, 58)
(108, 79, 16, 59)
(34, 0, 16, 60)
(40, 70, 16, 61)
(106, 15, 16, 62)
(95, 46, 16, 63)
(9, 34, 17, 0)
(22, 102, 17, 1)
(34, 105, 17, 2)
(57, 29, 17, 3)
(89, 56, 17, 4)
(82, 98, 17, 5)
(96, 42, 17, 6)
(110, 65, 17, 7)
(33, 4, 17, 8)
(95, 4, 17, 9)
(55, 54, 17, 10)
(9, 110, 17, 11)
(99, 109, 17, 12)
(2, 28, 17, 13)
(44, 17, 17, 14)
(121, 58, 17, 15)
(42, 67, 17, 16)
(54, 97, 17, 17)
(53, 100, 17, 18)
(3, 98, 17, 19)
(57, 116, 17, 20)
(124, 112, 17, 21)
(30, 78, 17, 22)
(71, 75, 17, 23)
(36, 110, 17, 24)
(104, 95, 17, 25)
(45, 71, 17, 26)
(89, 15, 17, 27)
(20, 57, 17, 28)
(32, 107, 17, 29)
(17, 81, 17, 30)
(51, 109, 17, 31)
(17, 78, 17, 32)
(0, 22, 17, 33)
(33, 116, 17, 34)
(54, 4, 17, 35)
(118, 87, 17, 36)
(61, 68, 17, 37)
(97, 98, 17, 38)
(98, 95, 17, 39)
(36, 117, 17, 40)
(32, 125, 17, 41)
(69, 27, 17, 42)
(28, 7, 17, 43)
(52, 13, 17, 44)
(63, 121, 17, 45)
(111, 72, 17, 46)
(38, 36, 17, 47)
(100, 57, 17, 48)
(33, 33, 17, 49)
(81, 54, 17, 50)
(19, 18, 17, 51)
(88, 42, 17, 52)
(58, 108, 17, 53)
(88, 1, 17, 54)
(99, 7, 17, 55)
(122, 83, 17, 56)
(95, 44, 17, 57)
(121, 6, 17, 58)
(7, 109, 17, 59)
(11, 74, 17, 60)
(108, 32, 17, 61)
(102, 127, 17, 62)
(124, 82, 17, 63)
(111, 30, 18, 0)
(7, 63, 18, 1)
(93, 119, 18, 2)
(119, 76, 18, 3)
(88, 66, 18, 4)
(63, 74, 18, 5)
(29, 36, 18, 6)
(31, 51, 18, 7)
(78, 118, 18, 8)
(52, 87, 18, 9)
(96, 114, 18, 10)
(121, 53, 18, 11)
(94, 65, 18, 12)
(17, 33, 18, 13)
(65, 74, 18, 14)
(102, 52, 18, 15)
(43, 67, 18, 16)
(26, 69, 18, 17)
(114, 100, 18, 18)
(70, 118, 18, 19)
(6, 90, 18, 20)
(74, 10, 18, 21)
(39, 118, 18, 22)
(55, 57, 18, 23)
(21, 51, 18, 24)
(63, 108, 18, 25)
(29, 59, 18, 26)
(3, 15, 18, 27)
(35, 126, 18, 28)
(27, 87, 18, 29)
(97, 80, 18, 31)
(39, 126, 18, 32)
(80, 9, 18, 33)
(59, 12, 18, 34)
(63, 50, 18, 35)
(115, 90, 18, 36)
(23, 16, 18, 37)
(71, 67, 18, 38)
(82, 8, 18, 39)
(122, 7, 18, 40)
(83, 34, 18, 41)
(37, 14, 18, 42)
(47, 89, 18, 43)
(3, 56, 18, 44)
(93, 57, 18, 45)
(65, 88, 18, 46)
(80, 11, 18, 47)
(82, 55, 18, 48)
(112, 76, 18, 49)
(77, 68, 18, 50)
(64, 26, 18, 51)
(98, 85, 18, 52)
(75, 109, 18, 53)
(104, 32, 18, 54)
(14, 107, 18, 55)
(2, 91, 18, 56)
(103, 7, 18, 57)
(29, 52, 18, 58)
(117, 30, 18, 59)
(45, 5, 18, 60)
(56, 71, 18, 61)
(98, 105, 18, 62)
(49, 25, 18, 63)
(111, 57, 19, 0)
(24, 27, 19, 1)
(39, 11, 19, 2)
(66, 29, 19, 3)
(52, 35, 19, 4)
(41, 45, 19, 5)
(20, 78, 19, 6)
(20, 35, 19, 7)
(102, 76, 19, 8)
(122, 90, 19, 9)
(38, 0, 19, 10)
(126, 63, 19, 11)
(26, 28, 19, 12)
(122, 5, 19, 13)
(74, 120, 19, 14)
(10, 87, 19, 15)
(114, 62, 19, 16)
(10, 108, 19, 17)
(48, 11, 19, 18)
(1, 54, 19, 19)
(86, 126, 19, 20)
(96, 57, 19, 21)
(64, 9, 19, 22)
(88, 13, 19, 23)
(83, 0, 19, 24)
(2, 127, 19, 25)
(10, 102, 19, 27)
(11, 46, 19, 28)
(51, 108, 19, 29)
(4, 8, 19, 30)
(116, 91, 19, 31)
(54, 92, 19, 32)
(2, 55, 19, 33)
(39, 106, 19, 34)
(81, 19, 19, 35)
(15, 117, 19, 36)
(102, 64, 19, 37)
(5, 60, 19, 38)
(95, 31, 19, 39)
(36, 108, 19, 40)
(96, 56, 19, 41)
(123, 62, 19, 42)
(38, 113, 19, 43)
(56, 41, 19, 44)
(109, 122, 19, 45)
(9, 74, 19, 46)
(47, 40, 19, 47)
(118, 74, 19, 48)
(8, 2, 19, 49)
(117, 35, 19, 50)
(45, 13, 19, 51)
(86, 66, 19, 52)
(96, 58, 19, 53)
(78, 44, 19, 54)
(3, 6, 19, 55)
(18, 28, 19, 56)
(112, 53, 19, 57)
(124, 114, 19, 58)
(70, 30, 19, 59)
(38, 34, 19, 60)
(121, 21, 19, 61)
(43, 2, 19, 62)
(24, 107, 19, 63)
(42, 5, 20, 0)
(0, 31, 20, 1)
(111, 38, 20, 2)
(101, 78, 20, 3)
(84, 13, 20, 4)
(98, 35, 20, 5)
(0, 27, 20, 6)
(90, 27, 20, 7)
(122, 79, 20, 8)
(24, 50, 20, 9)
(97, 17, 20, 10)
(25, 77, 20, 11)
(23, 19, 20, 12)
(41, 70, 20, 13)
(40, 88, 20, 14)
(72, 12, 20, 15)
(115, 8, 20, 16)
(49, 53, 20, 17)
(58, 38, 20, 18)
(57, 94, 20, 19)
(36, 37, 20, 20)
(43, 3, 20, 21)
(61, 122, 20, 22)
(42, 55, 20, 23)
(65, 69, 20, 24)
(9, 87, 20, 25)
(114, 96, 20, 26)
(5, 76, 20, 27)
(55, 44, 20, 28)
(107, 31, 20, 29)
(105, 89, 20, 30)
(81, 71, 20, 31)
(58, 46, 20, 32)
(97, 52, 20, 33)
(90, 16, 20, 34)
(41, 47, 20, 35)
(122, 107, 20, 36)
(116, 6, 20, 37)
(93, 105, 20, 38)
(6, 96, 20, 39)
(122, 65, 20, 40)
(13, 49, 20, 41)
(49, 66, 20, 42)
(93, 85, 20, 43)
(112, 87, 20, 44)
(122, 10, 20, 45)
(19, 45, 20, 46)
(35, 120, 20, 47)
(2, 81, 20, 48)
(122, 125, 20, 49)
(115, 26, 20, 50)
(94, 60, 20, 51)
(127, 91, 20, 52)
(46, 3, 20, 53)
(67, 88, 20, 54)
(39, 22, 20, 55)
(11, 63, 20, 56)
(34, 52, 20, 57)
(105, 54, 20, 58)
(75, 40, 20, 59)
(34, 100, 20, 60)
(48, 62, 20, 61)
(101, 108, 20, 62)
(2, 15, 20, 63)
(109, 6, 21, 0)
(72, 32, 21, 1)
(81, 9, 21, 2)
(55, 114, 21, 3)
(7, 0, 21, 4)
(32, 46, 21, 5)
(73, 34, 21, 6)
(91, 91, 21, 7)
(122, 25, 21, 8)
(121, 107, 21, 9)
(124, 44, 21, 10)
(36, 32, 21, 11)
(102, 108, 21, 12)
(115, 37, 21, 13)
(86, 121, 21, 14)
(105, 120, 21, 15)
(51, 9, 21, 16)
(33, 76, 21, 17)
(101, 33, 21, 18)
(52, 48, 21, 19)
(77, 19, 21, 20)
(5, 101, 21, 21)
(106, 78, 21, 22)
(101, 10, 21, 23)
(16, 55, 21, 24)
(63, 62, 21, 25)
(67, 86, 21, 26)
(100, 97, 21, 27)
(60, 5, 21, 28)
(48, 108, 21, 29)
(108, 76, 21, 30)
(32, 22, 21, 31)
(90, 74, 21, 32)
(20, 44, 21, 33)
(123, 107, 21, 34)
(71, 13, 21, 35)
(126, 30, 21, 36)
(34, 32, 21, 37)
(46, 72, 21, 38)
(32, 9, 21, 39)
(69, 16, 21, 40)
(6, 70, 21, 41)
(77, 60, 21, 42)
(15, 51, 21, 43)
(82, 62, 21, 44)
(29, 25, 21, 45)
(127, 78, 21, 46)
(125, 37, 21, 47)
(70, 53, 21, 48)
(27, 112, 21, 49)
(83, 85, 21, 50)
(26, 107, 21, 51)
(91, 2, 21, 52)
(113, 91, 21, 53)
(55, 8, 21, 54)
(105, 42, 21, 55)
(6, 25, 21, 56)
(47, 102, 21, 57)
(103, 89, 21, 58)
(14, 32, 21, 59)
(49, 42, 21, 60)
(56, 8, 21, 61)
(9, 18, 21, 62)
(60, 58, 21, 63)
(61, 118, 22, 0)
(30, 65, 22, 1)
(51, 127, 22, 2)
(99, 86, 22, 3)
(84, 114, 22, 4)
(52, 103, 22, 5)
(87, 52, 22, 6)
(4, 17, 22, 7)
(9, 95, 22, 8)
(2, 27, 22, 9)
(17, 74, 22, 10)
(119, 19, 22, 11)
(76, 28, 22, 12)
(75, 101, 22, 13)
(125, 103, 22, 14)
(43, 83, 22, 15)
(51, 2, 22, 16)
(126, 122, 22, 17)
(66, 37, 22, 18)
(101, 45, 22, 19)
(64, 47, 22, 20)
(13, 72, 22, 21)
(113, 8, 22, 22)
(54, 113, 22, 23)
(57, 105, 22, 24)
(17, 108, 22, 25)
(16, 74, 22, 26)
(120, 78, 22, 27)
(109, 25, 22, 28)
(82, 106, 22, 29)
(3, 79, 22, 30)
(60, 86, 22, 31)
(22, 113, 22, 32)
(42, 24, 22, 33)
(32, 109, 22, 34)
(101, 23, 22, 35)
(108, 43, 22, 36)
(37, 53, 22, 37)
(75, 59, 22, 38)
(53, 98, 22, 39)
(109, 38, 22, 40)
(2, 76, 22, 41)
(41, 91, 22, 42)
(43, 109, 22, 43)
(84, 40, 22, 44)
(115, 6, 22, 45)
(56, 28, 22, 46)
(31, 122, 22, 47)
(25, 73, 22, 48)
(74, 116, 22, 49)
(107, 89, 22, 50)
(30, 9, 22, 51)
(1, 120, 22, 52)
(122, 118, 22, 53)
(22, 101, 22, 54)
(73, 85, 22, 55)
(99, 107, 22, 56)
(56, 56, 22, 57)
(3, 66, 22, 58)
(94, 61, 22, 59)
(34, 116, 22, 60)
(32, 104, 22, 61)
(71, 4, 22, 62)
(73, 97, 22, 63)
(62, 8, 23, 0)
(6, 64, 23, 1)
(79, 123, 23, 2)
(96, 116, 23, 3)
(27, 91, 23, 4)
(114, 72, 23, 5)
(112, 12, 23, 6)
(99, 114, 23, 7)
(110, 116, 23, 8)
(48, 119, 23, 9)
(20, 92, 23, 10)
(13, 3, 23, 11)
(48, 65, 23, 12)
(118, 0, 23, 13)
(4, 86, 23, 14)
(58, 110, 23, 15)
(4, 88, 23, 16)
(44, 59, 23, 17)
(12, 124, 23, 18)
(111, 60, 23, 19)
(31, 120, 23, 20)
(93, 35, 23, 21)
(39, 27, 23, 22)
(94, 83, 23, 23)
(12, 97, 23, 24)
(57, 23, 23, 25)
(126, 74, 23, 26)
(112, 16, 23, 27)
(105, 20, 23, 28)
(73, 25, 23, 29)
(124, 9, 23, 30)
(46, 111, 23, 31)
(92, 93, 23, 32)
(23, 117, 23, 33)
(109, 68, 23, 34)
(91, 90, 23, 35)
(119, 20, 23, 36)
(126, 64, 23, 37)
(84, 38, 23, 38)
(43, 1, 23, 39)
(33, 92, 23, 40)
(1, 109, 23, 41)
(77, 55, 23, 42)
(8, 40, 23, 43)
(95, 109, 23, 44)
(38, 24, 23, 45)
(8, 63, 23, 46)
(113, 45, 23, 47)
(104, 18, 23, 48)
(54, 105, 23, 49)
(107, 113, 23, 50)
(126, 55, 23, 51)
(21, 22, 23, 52)
(33, 40, 23, 53)
(76, 126, 23, 54)
(78, 25, 23, 55)
(39, 56, 23, 56)
(30, 8, 23, 57)
(33, 59, 23, 58)
(123, 14, 23, 59)
(0, 115, 23, 60)
(98, 12, 23, 61)
(31, 26, 23, 62)
(21, 8, 23, 63)
(127, 58, 24, 0)
(67, 34, 24, 1)
(126, 65, 24, 2)
(96, 24, 24, 3)
(118, 104, 24, 4)
(112, 60, 24, 5)
(116, 15, 24, 6)
(117, 15, 24, 7)
(66, 35, 24, 8)
(51, 115, 24, 9)
(55, 48, 24, 10)
(84, 50, 24, 11)
(7, 65, 24, 12)
(62, 101, 24, 13)
(70, 101, 24, 14)
(36, 3, 24, 15)
(13, 109, 24, 16)
(87, 106, 24, 17)
(35, 8, 24, 18)
(37, 51, 24, 19)
(108, 100, 24, 20)
(75, 47, 24, 21)
(20, 34, 24, 22)
(18, 116, 24, 23)
(54, 34, 24, 24)
(107, 93, 24, 25)
(76, 127, 24, 26)
(51, 52, 24, 27)
(116, 17, 24, 28)
(107, 39, 24, 29)
(0, 50, 24, 30)
(47, 78, 24, 31)
(7, 71, 24, 32)
(47, 38, 24, 33)
(125, 65, 24, 34)
(25, 33, 24, 35)
(118, 64, 24, 36)
(101, 51, 24, 37)
(68, 69, 24, 38)
(0, 89, 24, 39)
(21, 19, 24, 40)
(89, 62, 24, 41)
(19, 16, 24, 42)
(20, 76, 24, 43)
(10, 51, 24, 44)
(42, 69, 24, 45)
(24, 31, 24, 46)
(115, 48, 24, 47)
(27, 116, 24, 48)
(72, 2, 24, 49)
(29, 89, 24, 50)
(118, 29, 24, 51)
(32, 21, 24, 52)
(26, 50, 24, 53)
(29, 28, 24, 54)
(94, 30, 24, 55)
(100, 96, 24, 56)
(21, 118, 24, 57)
(93, 29, 24, 58)
(109, 102, 24, 59)
(87, 13, 24, 60)
(38, 22, 24, 61)
(3, 83, 24, 62)
(85, 50, 24, 63)
(61, 89, 25, 0)
(12, 107, 25, 1)
(118, 108, 25, 2)
(68, 17, 25, 3)
(109, 91, 25, 4)
(75, 117, 25, 5)
(67, 16, 25, 6)
(118, 106, 25, 7)
(3, 71, 25, 8)
(65, 22, 25, 9)
(112, 64, 25, 10)
(47, 80, 25, 11)
(28, 92, 25, 12)
(82, 53, 25, 13)
(56, 120, 25, 16)
(107, 100, 25, 17)
(13, 70, 25, 18)
(23, 28, 25, 19)
(99, 1, 25, 20)
(69, 4, 25, 21)
(20, 99, 25, 22)
(108, 19, 25, 23)
(0, 86, 25, 24)
(114, 35, 25, 25)
(37, 62, 25, 26)
(30, 103, 25, 27)
(14, 79, 25, 28)
(66, 42, 25, 29)
(40, 64, 25, 30)
(75, 118, 25, 31)
(110, 28, 25, 32)
(39, 119, 25, 33)
(79, 4, 25, 34)
(32, 42, 25, 35)
(98, 28, 25, 36)
(55, 14, 25, 37)
(33, 88, 25, 38)
(31, 50, 25, 39)
(58, 24, 25, 40)
(34, 1, 25, 41)
(122, 109, 25, 42)
(95, 94, 25, 43)
(52, 117, 25, 44)
(126, 75, 25, 45)
(18, 13, 25, 46)
(85, 44, 25, 47)
(71, 52, 25, 48)
(46, 55, 25, 49)
(115, 9, 25, 50)
(106, 105, 25, 51)
(48, 69, 25, 52)
(45, 100, 25, 53)
(36, 82, 25, 54)
(73, 106, 25, 55)
(51, 34, 25, 56)
(41, 19, 25, 57)
(89, 47, 25, 58)
(12, 88, 25, 59)
(79, 76, 25, 60)
(39, 18, 25, 61)
(24, 2, 25, 62)
(60, 114, 25, 63)
(27, 20, 26, 0)
(5, 17, 26, 1)
(40, 125, 26, 2)
(4, 44, 26, 3)
(39, 4, 26, 4)
(70, 72, 26, 5)
(11, 28, 26, 6)
(90, 26, 26, 7)
(27, 18, 26, 8)
(65, 87, 26, 9)
(79, 53, 26, 10)
(20, 18, 26, 11)
(97, 89, 26, 12)
(1, 25, 26, 13)
(119, 65, 26, 16)
(122, 16, 26, 17)
(46, 126, 26, 18)
(106, 62, 26, 19)
(111, 26, 26, 20)
(98, 77, 26, 21)
(18, 49, 26, 22)
(87, 72, 26, 23)
(24, 23, 26, 24)
(33, 124, 26, 25)
(17, 11, 26, 26)
(104, 64, 26, 27)
(61, 111, 26, 28)
(12, 44, 26, 29)
(90, 60, 26, 30)
(41, 110, 26, 31)
(35, 98, 26, 32)
(65, 38, 26, 33)
(2, 82, 26, 34)
(32, 123, 26, 35)
(57, 65, 26, 36)
(82, 120, 26, 37)
(11, 113, 26, 38)
(111, 98, 26, 39)
(109, 57, 26, 40)
(116, 93, 26, 41)
(0, 95, 26, 42)
(123, 92, 26, 43)
(58, 4, 26, 44)
(47, 22, 26, 45)
(117, 64, 26, 46)
(46, 124, 26, 47)
(14, 68, 26, 48)
(109, 107, 26, 49)
(119, 26, 26, 50)
(103, 10, 26, 51)
(108, 99, 26, 52)
(49, 89, 26, 53)
(18, 78, 26, 54)
(7, 100, 26, 55)
(61, 64, 26, 56)
(11, 38, 26, 57)
(123, 111, 26, 58)
(29, 121, 26, 59)
(67, 96, 26, 60)
(21, 46, 26, 61)
(22, 94, 26, 62)
(27, 121, 26, 63)
(5, 95, 27, 0)
(40, 104, 27, 1)
(59, 93, 27, 2)
(69, 14, 27, 3)
(61, 39, 27, 4)
(17, 86, 27, 5)
(57, 71, 27, 6)
(50, 83, 27, 7)
(122, 127, 27, 8)
(127, 74, 27, 9)
(90, 95, 27, 10)
(45, 66, 27, 11)
(108, 27, 27, 12)
(54, 7, 27, 13)
(48, 15, 27, 14)
(8, 21, 27, 17)
(49, 73, 27, 18)
(76, 34, 27, 19)
(112, 106, 27, 20)
(104, 92, 27, 21)
(40, 44, 27, 22)
(93, 54, 27, 23)
(118, 123, 27, 24)
(34, 56, 27, 25)
(111, 5, 27, 26)
(114, 119, 27, 27)
(62, 30, 27, 28)
(123, 120, 27, 29)
(11, 72, 27, 30)
(39, 6, 27, 31)
(68, 100, 27, 32)
(70, 94, 27, 33)
(16, 28, 27, 34)
(12, 119, 27, 35)
(126, 42, 27, 36)
(10, 119, 27, 37)
(34, 63, 27, 38)
(81, 37, 27, 39)
(60, 35, 27, 40)
(21, 59, 27, 41)
(81, 56, 27, 42)
(6, 54, 27, 43)
(0, 94, 27, 44)
(9, 12, 27, 45)
(59, 31, 27, 46)
(85, 19, 27, 47)
(64, 45, 27, 48)
(28, 90, 27, 49)
(43, 9, 27, 50)
(126, 116, 27, 51)
(45, 16, 27, 52)
(26, 122, 27, 53)
(36, 97, 27, 54)
(2, 83, 27, 55)
(106, 65, 27, 56)
(95, 112, 27, 57)
(72, 115, 27, 58)
(62, 25, 27, 59)
(14, 51, 27, 60)
(93, 115, 27, 61)
(19, 67, 27, 62)
(88, 35, 27, 63)
(74, 0, 28, 0)
(4, 46, 28, 1)
(2, 125, 28, 2)
(1, 30, 28, 3)
(38, 13, 28, 4)
(106, 104, 28, 5)
(97, 74, 28, 6)
(87, 45, 28, 7)
(60, 88, 28, 8)
(61, 84, 28, 9)
(66, 118, 28, 10)
(69, 59, 28, 11)
(113, 65, 28, 12)
(101, 56, 28, 13)
(29, 11, 28, 14)
(78, 124, 28, 18)
(88, 60, 28, 19)
(27, 76, 28, 20)
(48, 49, 28, 21)
(51, 11, 28, 22)
(78, 29, 28, 23)
(59, 79, 28, 24)
(118, 8, 28, 25)
(46, 91, 28, 26)
(37, 117, 28, 27)
(108, 81, 28, 28)
(62, 90, 28, 29)
(50, 81, 28, 30)
(107, 86, 28, 31)
(107, 43, 28, 32)
(70, 69, 28, 33)
(53, 124, 28, 34)
(71, 10, 28, 35)
(87, 3, 28, 36)
(78, 56, 28, 37)
(100, 122, 28, 38)
(71, 109, 28, 39)
(60, 34, 28, 40)
(83, 66, 28, 41)
(96, 75, 28, 42)
(114, 10, 28, 43)
(120, 113, 28, 44)
(0, 6, 28, 45)
(45, 41, 28, 46)
(125, 86, 28, 47)
(23, 70, 28, 48)
(25, 83, 28, 49)
(79, 67, 28, 50)
(28, 119, 28, 51)
(98, 81, 28, 52)
(64, 105, 28, 53)
(42, 12, 28, 54)
(3, 29, 28, 55)
(75, 69, 28, 56)
(38, 90, 28, 57)
(108, 107, 28, 58)
(61, 112, 28, 59)
(79, 9, 28, 60)
(96, 14, 28, 61)
(97, 31, 28, 62)
(48, 98, 28, 63)
(74, 98, 29, 0)
(4, 81, 29, 1)
(42, 3, 29, 2)
(125, 93, 29, 3)
(38, 103, 29, 4)
(4, 15, 29, 5)
(55, 45, 29, 6)
(15, 22, 29, 7)
(16, 47, 29, 8)
(78, 90, 29, 9)
(120, 47, 29, 10)
(109, 49, 29, 11)
(11, 29, 29, 12)
(83, 36, 29, 13)
(105, 118, 29, 19)
(64, 71, 29, 20)
(119, 28, 29, 21)
(106, 116, 29, 22)
(120, 19, 29, 23)
(122, 63, 29, 24)
(9, 80, 29, 25)
(38, 4, 29, 26)
(9, 24, 29, 27)
(48, 12, 29, 28)
(103, 125, 29, 29)
(22, 19, 29, 30)
(57, 0, 29, 31)
(125, 73, 29, 32)
(112, 105, 29, 33)
(98, 61, 29, 34)
(37, 77, 29, 35)
(103, 81, 29, 36)
(61, 97, 29, 37)
(56, 111, 29, 38)
(24, 63, 29, 39)
(85, 121, 29, 40)
(65, 41, 29, 41)
(120, 98, 29, 42)
(49, 34, 29, 43)
(48, 92, 29, 44)
(83, 62, 29, 45)
(107, 112, 29, 46)
(51, 112, 29, 47)
(13, 30, 29, 48)
(111, 6, 29, 49)
(7, 101, 29, 50)
(24, 55, 29, 51)
(112, 93, 29, 52)
(66, 121, 29, 53)
(32, 25, 29, 54)
(84, 53, 29, 55)
(20, 29, 29, 56)
(12, 53, 29, 57)
(125, 34, 29, 58)
(86, 108, 29, 59)
(31, 46, 29, 60)
(3, 7, 29, 61)
(4, 126, 29, 62)
(57, 48, 29, 63)
(104, 121, 30, 0)
(64, 22, 30, 1)
(66, 52, 30, 2)
(32, 113, 30, 3)
(123, 123, 30, 4)
(14, 117, 30, 5)
(89, 19, 30, 6)
(62, 94, 30, 7)
(53, 72, 30, 8)
(18, 71, 30, 9)
(43, 26, 30, 10)
(34, 94, 30, 11)
(86, 46, 30, 12)
(19, 100, 30, 13)
(118, 55, 30, 14)
(21, 53, 30, 19)
(56, 48, 30, 20)
(120, 32, 30, 21)
(126, 27, 30, 22)
(127, 9, 30, 23)
(113, 2, 30, 24)
(116, 55, 30, 25)
(117, 41, 30, 26)
(60, 11, 30, 27)
(118, 103, 30, 28)
(42, 97, 30, 29)
(94, 10, 30, 30)
(12, 51, 30, 31)
(10, 111, 30, 32)
(85, 59, 30, 33)
(102, 116, 30, 34)
(119, 63, 30, 35)
(127, 126, 30, 36)
(29, 39, 30, 37)
(5, 82, 30, 38)
(0, 16, 30, 39)
(79, 71, 30, 40)
(32, 33, 30, 41)
(68, 7, 30, 42)
(119, 40, 30, 43)
(17, 0, 30, 44)
(55, 66, 30, 45)
(126, 22, 30, 46)
(93, 99, 30, 47)
(94, 80, 30, 48)
(37, 32, 30, 49)
(98, 92, 30, 50)
(127, 110, 30, 51)
(6, 38, 30, 52)
(14, 88, 30, 53)
(101, 19, 30, 54)
(69, 74, 30, 55)
(35, 30, 30, 56)
(66, 125, 30, 57)
(48, 26, 30, 58)
(9, 112, 30, 59)
(40, 62, 30, 60)
(126, 44, 30, 61)
(115, 54, 30, 62)
(89, 18, 30, 63)
(75, 41, 31, 0)
(100, 98, 31, 1)
(107, 56, 31, 2)
(63, 18, 31, 3)
(106, 17, 31, 4)
(101, 42, 31, 5)
(53, 5, 31, 6)
(99, 24, 31, 7)
(111, 1, 31, 8)
(30, 121, 31, 9)
(82, 26, 31, 10)
(94, 88, 31, 11)
(117, 38, 31, 12)
(49, 76, 31, 13)
(102, 0, 31, 14)
(89, 100, 31, 18)
(44, 32, 31, 19)
(124, 121, 31, 20)
(83, 105, 31, 21)
(77, 14, 31, 22)
(105, 106, 31, 23)
(113, 101, 31, 24)
(54, 6, 31, 25)
(28, 28, 31, 26)
(108, 73, 31, 27)
(122, 37, 31, 28)
(74, 1, 31, 29)
(126, 52, 31, 30)
(63, 120, 31, 31)
(23, 101, 31, 32)
(28, 116, 31, 33)
(90, 122, 31, 34)
(40, 96, 31, 35)
(115, 101, 31, 36)
(100, 55, 31, 37)
(64, 117, 31, 38)
(11, 106, 31, 39)
(120, 52, 31, 40)
(126, 19, 31, 41)
(95, 3, 31, 42)
(17, 123, 31, 43)
(45, 107, 31, 44)
(74, 88, 31, 45)
(32, 59, 31, 46)
(31, 126, 31, 47)
(32, 23, 31, 48)
(34, 31, 31, 49)
(45, 19, 31, 50)
(115, 56, 31, 51)
(9, 102, 31, 52)
(89, 21, 31, 53)
(39, 81, 31, 54)
(89, 88, 31, 55)
(36, 85, 31, 56)
(122, 51, 31, 57)
(82, 4, 31, 58)
(39, 3, 31, 59)
(71, 107, 31, 60)
(124, 11, 31, 61)
(44, 110, 31, 62)
(46, 92, 31, 63)
(31, 73, 32, 0)
(100, 86, 32, 1)
(80, 83, 32, 2)
(51, 96, 32, 3)
(24, 28, 32, 4)
(75, 107, 32, 5)
(59, 100, 32, 6)
(91, 109, 32, 7)
(39, 38, 32, 8)
(56, 80, 32, 9)
(26, 39, 32, 10)
(16, 67, 32, 11)
(30, 39, 32, 12)
(113, 4, 32, 13)
(16, 120, 32, 14)
(108, 114, 32, 15)
(79, 104, 32, 18)
(33, 37, 32, 19)
(35, 45, 32, 20)
(98, 99, 32, 21)
(103, 83, 32, 22)
(16, 7, 32, 23)
(13, 53, 32, 24)
(47, 112, 32, 25)
(103, 23, 32, 26)
(4, 31, 32, 27)
(40, 97, 32, 28)
(25, 81, 32, 29)
(35, 43, 32, 30)
(28, 40, 32, 31)
(17, 42, 32, 32)
(17, 73, 32, 33)
(115, 16, 32, 34)
(98, 8, 32, 35)
(124, 67, 32, 36)
(34, 12, 32, 37)
(94, 39, 32, 38)
(17, 106, 32, 39)
(103, 84, 32, 40)
(90, 88, 32, 41)
(103, 16, 32, 42)
(23, 17, 32, 43)
(119, 7, 32, 44)
(63, 11, 32, 45)
(76, 5, 32, 46)
(103, 116, 32, 47)
(23, 120, 32, 48)
(6, 86, 32, 49)
(13, 18, 32, 50)
(21, 94, 32, 51)
(110, 125, 32, 52)
(86, 71, 32, 53)
(103, 124, 32, 54)
(112, 114, 32, 55)
(125, 38, 32, 56)
(102, 113, 32, 57)
(57, 63, 32, 58)
(84, 14, 32, 59)
(63, 76, 32, 60)
(53, 118, 32, 61)
(117, 88, 32, 62)
(61, 3, 32, 63)
(15, 35, 33, 0)
(80, 108, 33, 1)
(100, 18, 33, 2)
(36, 52, 33, 3)
(11, 115, 33, 4)
(52, 2, 33, 5)
(38, 5, 33, 6)
(125, 126, 33, 7)
(26, 67, 33, 8)
(72, 79, 33, 9)
(95, 88, 33, 10)
(34, 97, 33, 11)
(109, 53, 33, 12)
(117, 121, 33, 13)
(81, 30, 33, 14)
(54, 26, 33, 15)
(91, 123, 33, 18)
(48, 63, 33, 19)
(116, 12, 33, 20)
(57, 54, 33, 21)
(8, 57, 33, 22)
(113, 0, 33, 23)
(109, 86, 33, 24)
(116, 69, 33, 25)
(81, 16, 33, 26)
(51, 5, 33, 27)
(59, 62, 33, 28)
(99, 85, 33, 29)
(15, 113, 33, 30)
(37, 60, 33, 31)
(100, 4, 33, 32)
(127, 4, 33, 33)
(6, 0, 33, 34)
(0, 126, 33, 35)
(4, 74, 33, 36)
(75, 42, 33, 37)
(12, 120, 33, 38)
(0, 116, 33, 39)
(72, 94, 33, 40)
(91, 52, 33, 41)
(1, 116, 33, 42)
(30, 89, 33, 43)
(75, 62, 33, 44)
(60, 98, 33, 45)
(125, 13, 33, 46)
(79, 115, 33, 47)
(98, 113, 33, 48)
(50, 72, 33, 49)
(24, 21, 33, 50)
(42, 127, 33, 51)
(56, 76, 33, 52)
(108, 35, 33, 53)
(59, 86, 33, 54)
(114, 83, 33, 55)
(16, 19, 33, 56)
(16, 90, 33, 57)
(2, 36, 33, 58)
(61, 125, 33, 59)
(24, 99, 33, 60)
(1, 118, 33, 61)
(31, 1, 33, 62)
(20, 8, 33, 63)
(46, 58, 34, 0)
(4, 110, 34, 1)
